id,first_name,last_name,bats,throws,weight,height,debut,final_game,birth_year,birth_month,birth_day,birth_city,birth_state,birth_country
18448,Arnold,Leon,R,R,210,73,2015-04-22,2016-04-09,1988,9,6,Culiacan,Sinaloa,Mexico
18449,Matt,Grace,L,L,215,76,2015-04-22,2020-08-26,1988,12,14,"Palos Verdes Estates",CA,USA
18450,Hansel,Robles,R,R,220,72,2015-04-24,2022-07-05,1990,8,13,Bonao,"Monsenor Nouel",D.R.
18451,Rey,Navarro,B,R,185,70,2015-04-24,2015-05-20,1989,12,22,Caguas,,P.R.
18452,Max,Muncy,L,R,215,72,2015-04-25,2023-05-31,1990,8,25,Midland,TX,USA
18453,Mitch,Harris,R,R,240,76,2015-04-25,2015-09-30,1985,11,7,Ocala,FL,USA
18454,Cody,Stanley,L,R,190,70,2015-04-26,2015-09-10,1988,12,21,Clinton,NC,USA
18455,Cory,Mazzoni,R,R,210,73,2015-04-27,2018-07-28,1989,10,19,"Evans City",PA,USA
18456,"A. J.",Cole,R,R,240,77,2015-04-28,2021-05-27,1992,1,5,"Winter Springs",FL,USA
18457,Severino,Gonzalez,R,R,155,74,2015-04-28,2016-09-27,1992,9,28,Santiago,Veraguas,Panama
18458,Enrique,Burgos,R,R,255,75,2015-04-29,2016-09-27,1990,11,23,Panama,Panama,Panama
18459,Jack,Leathersich,R,L,205,71,2015-04-29,2017-10-01,1990,7,14,Beverly,MA,USA
18460,John,Cornely,R,R,205,73,2015-04-29,2015-04-29,1989,5,17,"Mount Pleasant",SC,USA
18461,Michael,Lorenzen,R,R,217,75,2015-04-29,2023-05-27,1992,1,4,Anaheim,CA,USA
18462,Sammy,Solis,R,L,251,77,2015-04-30,2018-09-28,1988,8,10,Minneapolis,MN,USA
18463,Tim,Cooney,L,L,195,75,2015-04-30,2015-07-24,1990,12,19,Collegeville,PA,USA
18464,Blake,Swihart,B,R,185,72,2015-05-02,2019-08-11,1992,4,3,Bedford,TX,USA
18465,Scott,Copeland,R,R,220,75,2015-05-02,2018-05-31,1987,12,15,Longview,TX,USA
18466,Dalier,Hinojosa,R,R,230,73,2015-05-03,2016-04-28,1986,2,10,"Isla de la Juventud",,Cuba
18467,Kenny,Roberts,L,L,200,73,2015-05-03,2015-10-03,1988,3,9,Murfreesboro,TN,USA
18468,Austin,Hedges,R,R,223,73,2015-05-04,2023-05-31,1992,8,18,"San Juan Capistrano",CA,USA
18469,Carlos,Perez,R,R,210,70,2015-05-05,2023-05-31,1990,10,27,Valencia,Carabobo,Venezuela
18470,Elvis,Araujo,L,L,275,79,2015-05-05,2016-08-16,1991,7,15,Maracaibo,Zulia,Venezuela
18471,Eddie,Rosario,L,R,180,73,2015-05-06,2023-05-31,1991,9,28,Guayama,,P.R.
18472,Preston,Tucker,L,L,210,72,2015-05-07,2018-09-30,1990,7,6,Tampa,FL,USA
18473,Travis,Shaw,L,R,230,76,2015-05-08,2022-04-28,1990,4,16,"Washington Court House",OH,USA
18474,Williams,Perez,R,R,240,72,2015-05-08,2016-09-11,1991,5,21,Acarigua,Portuguesa,Venezuela
18475,Andrew,Bellatti,R,R,190,73,2015-05-09,2023-05-22,1991,8,5,"San Diego",CA,USA
18476,Angel,Castro,R,R,240,71,2015-05-09,2015-07-24,1982,11,14,Pimentel,Duarte,D.R.
18477,Ryan,Tepera,R,R,195,73,2015-05-10,2023-05-13,1987,11,3,Houston,TX,USA
18478,Noah,Syndergaard,L,R,242,78,2015-05-12,2023-05-31,1992,8,29,Mansfield,TX,USA
18479,Mike,Wright,R,R,240,78,2015-05-17,2021-09-29,1990,1,3,Bennettsville,SC,USA
18480,Lance,McCullers,L,R,202,73,2015-05-18,2022-10-03,1993,10,2,Tampa,FL,USA
18481,Adonis,Garcia,R,R,205,69,2015-05-19,2017-10-01,1985,4,12,"Ciego de Avila",,Cuba
18482,Darrell,Ceciliani,L,L,220,73,2015-05-19,2017-05-18,1990,6,22,Tracy,CA,USA
18483,Wilmer,Difo,B,R,200,70,2015-05-19,2022-09-10,1992,4,2,Santiago,Santiago,D.R.
18484,Slade,Heathcott,L,L,205,73,2015-05-20,2015-10-03,1990,9,28,Texarkana,TX,USA
18485,Tyler,Wilson,R,R,185,74,2015-05-20,2017-07-04,1989,9,25,Lynchburg,VA,USA
18486,Oliver,Drake,R,R,220,76,2015-05-23,2020-09-27,1987,1,13,Worcester,MA,USA
18487,Austin,Barnes,R,R,187,70,2015-05-24,2023-05-30,1989,12,28,Fullerton,CA,USA
18488,Dixon,Machado,R,R,190,73,2015-05-25,2022-08-04,1992,2,22,"San Cristobal",Tachira,Venezuela
18489,Jacob,Lindgren,R,L,195,71,2015-05-25,2015-06-12,1993,3,12,Biloxi,MS,USA
18490,David,Goforth,R,R,205,71,2015-05-26,2017-04-09,1988,10,11,Meridian,MS,USA
18491,Chris,Beck,R,R,230,75,2015-05-28,2018-07-08,1990,9,4,Commerce,GA,USA
18492,Eduardo,Rodriguez,L,L,231,74,2015-05-28,2023-05-28,1993,4,7,Valencia,Carabobo,Venezuela
18493,Ed,Easley,R,R,215,72,2015-05-29,2015-10-04,1985,12,21,Memphis,TN,USA
18494,Hanser,Alberto,R,R,215,71,2015-05-29,2023-05-31,1992,10,17,"San Francisco de Macoris",Duarte,D.R.
18495,"Chi Chi",Gonzalez,R,R,210,75,2015-05-30,2023-05-08,1992,1,15,"Delray Beach",FL,USA
18496,Ramon,Flores,L,L,190,70,2015-05-30,2017-08-03,1992,3,26,Barinas,Barinas,Venezuela
18497,Michael,Feliz,R,R,250,76,2015-05-31,2022-07-08,1993,6,28,Azua,Azua,D.R.
18498,Tyler,Wagner,R,R,205,75,2015-05-31,2016-04-24,1991,1,24,"Las Vegas",NV,USA
18499,Mayckol,Guaipe,R,R,235,76,2015-06-01,2016-05-14,1990,8,11,Barcelona,Anzoategui,Venezuela
18500,Edgar,Ibarra,L,L,190,72,2015-06-02,2015-06-05,1989,5,31,Valencia,Carabobo,Venezuela
18501,Joey,Gallo,L,R,250,77,2015-06-02,2023-06-01,1993,11,19,Henderson,NV,USA
18502,Josh,Ravin,R,R,215,76,2015-06-02,2018-04-20,1988,1,21,"West Hills",CA,USA
18503,Mike,Montgomery,L,L,219,76,2015-06-02,2020-09-26,1989,7,1,"Mission Hills",CA,USA
18504,Tyler,Cravy,R,R,220,74,2015-06-02,2016-10-02,1989,7,13,Martinez,CA,USA
18505,Daniel,Fields,L,R,225,74,2015-06-04,2015-06-04,1991,1,23,Detroit,MI,USA
18506,Jon,Moscot,R,R,210,76,2015-06-05,2016-06-05,1991,8,15,"Santa Monica",CA,USA
18507,Pat,Venditte,L,S,186,72,2015-06-05,2020-08-18,1985,6,30,Omaha,NE,USA
18508,Scott,Schebler,L,R,228,73,2015-06-05,2021-06-30,1990,10,6,"Cedar Rapids",IA,USA
18509,Joe,Ross,R,R,232,76,2015-06-06,2021-08-10,1993,5,21,Berkeley,CA,USA
18510,Kendry,Flores,R,R,195,74,2015-06-06,2016-05-14,1991,11,24,Azua,Azua,D.R.
18511,Carlos,Correa,R,R,220,76,2015-06-08,2023-06-01,1994,9,22,Ponce,,P.R.
18512,Gio,Urshela,R,R,215,72,2015-06-09,2023-06-01,1991,10,11,Cartagena,Bolivar,Colombia
18513,Taylor,Jungmann,R,R,210,78,2015-06-09,2017-04-05,1989,12,18,Temple,TX,USA
18514,Adam,Conley,L,L,209,75,2015-06-10,2021-09-22,1990,5,24,Redmond,WA,USA
18515,Kyle,Kubitza,L,R,210,75,2015-06-10,2015-10-02,1990,7,15,Arlington,TX,USA
18516,Vince,Velasquez,R,R,212,75,2015-06-10,2023-05-27,1992,6,7,Montclair,CA,USA
18517,Junior,Guerra,R,R,235,72,2015-06-12,2021-09-16,1985,1,16,"San Felix",Bolivar,Venezuela
18518,Mason,Williams,L,R,195,73,2015-06-12,2021-06-19,1991,8,21,Pawtucket,RI,USA
18519,Jarrett,Parker,L,L,225,76,2015-06-13,2019-07-07,1989,1,1,"Fort Belvoir",VA,USA
18520,Mike,Broadway,R,R,215,77,2015-06-13,2016-04-29,1987,3,30,Paducah,KY,USA
18521,Byron,Buxton,R,R,190,74,2015-06-14,2023-06-01,1993,12,18,Baxley,GA,USA
18522,Francisco,Lindor,B,R,190,71,2015-06-14,2023-06-01,1993,11,14,Caguas,,P.R.
18523,Trevor,Gott,R,R,185,71,2015-06-14,2023-05-30,1992,8,26,Lexington,KY,USA
18524,Kyle,Schwarber,L,R,229,72,2015-06-16,2023-06-01,1993,3,5,Middletown,OH,USA
18525,Akeel,Morris,R,R,205,73,2015-06-17,2018-06-26,1992,11,14,"St. Thomas","St. Thomas",V.I.
18526,Daniel,Castro,R,R,201,71,2015-06-17,2018-06-02,1992,11,14,Guaymas,Sonora,Mexico
18527,Matt,Wisler,R,R,215,75,2015-06-19,2022-09-04,1992,9,12,Bryan,OH,USA
18528,Justin,Nicolino,L,L,195,75,2015-06-20,2017-10-01,1991,11,22,Orlando,FL,USA
18529,Adam,Morgan,L,L,200,73,2015-06-21,2021-09-29,1990,2,27,Tampa,FL,USA
18530,Cody,Anderson,R,R,240,76,2015-06-21,2019-05-10,1990,9,14,Quincy,CA,USA
18531,Danny,Burawa,R,R,220,75,2015-06-21,2015-10-02,1988,12,30,Riverhead,NY,USA
18532,Jose,"De Paula",R,L,170,73,2015-06-21,2015-06-21,1988,3,4,"Villa Mella","Santo Domingo",D.R.
18533,Diego,Moreno,R,R,235,73,2015-06-22,2017-05-21,1987,7,21,Higuerote,Miranda,Venezuela
18534,Josh,Smith,R,R,210,74,2015-06-23,2020-09-23,1987,8,7,Margate,FL,USA
18535,Nick,Rumbelow,R,R,190,72,2015-06-23,2019-03-31,1991,9,6,Bullard,TX,USA
18536,Mychal,Givens,R,R,250,72,2015-06-24,2023-05-31,1990,5,13,Tampa,FL,USA
18537,Jonathan,Aro,R,R,235,72,2015-06-25,2016-06-20,1990,10,10,"La Vega","La Vega",D.R.
18538,Alex,Meyer,R,R,225,81,2015-06-26,2017-07-19,1990,1,3,Greensburg,IN,USA
18539,Deolis,Guerra,R,R,245,77,2015-06-27,2021-10-01,1989,4,17,"San Felix",Bolivar,Venezuela
18540,Matt,Boyd,L,L,223,75,2015-06-27,2023-05-29,1991,2,2,"Mercer Island",WA,USA
18541,Deven,Marrero,R,R,190,72,2015-06-28,2022-09-10,1990,8,25,Miami,FL,USA
18542,Steven,Matz,R,L,201,74,2015-06-28,2023-05-29,1991,5,29,"Stony Brook",NY,USA
18543,Toru,Murata,L,R,175,72,2015-06-28,2015-06-28,1985,5,20,Osaka,Osaka,Japan
18544,Jake,Brigham,R,R,210,75,2015-06-30,2015-08-30,1988,2,10,"Winter Garden",FL,USA
18545,Ryan,Kelly,R,R,180,74,2015-06-30,2015-09-25,1987,10,30,Memphis,TN,USA
18546,Marcus,Hatley,R,R,220,77,2015-07-01,2015-07-07,1988,3,26,Honolulu,HI,USA
18547,Manny,Banuelos,R,L,215,70,2015-07-02,2022-10-05,1991,3,13,"Gomez Palacio",Durango,Mexico
18548,Miguel,Sano,R,R,272,76,2015-07-02,2022-07-29,1993,5,11,"San Pedro de Macoris","San Pedro de Macoris",D.R.
18549,Dusty,Coleman,R,R,205,74,2015-07-03,2017-08-27,1987,4,20,"Sioux Falls",SD,USA
18550,Josh,Osich,L,L,235,74,2015-07-03,2021-07-26,1988,9,3,Boise,ID,USA
18551,Noe,Ramirez,R,R,205,75,2015-07-03,2022-08-30,1989,12,22,"Los Angeles",CA,USA
18552,David,Rollins,L,L,210,73,2015-07-04,2016-09-20,1989,12,21,Deberry,TX,USA
18553,Jeff,Ferrell,R,R,205,76,2015-07-04,2017-09-18,1990,11,23,Charlotte,NC,USA
18554,Ryan,Lollis,L,L,190,73,2015-07-04,2015-08-20,1986,12,16,Houston,TX,USA
18555,Jefry,Marte,R,R,220,73,2015-07-05,2018-09-30,1991,6,21,"La Romana","La Romana",D.R.
18556,Cheslor,Cuthbert,R,R,205,73,2015-07-07,2020-07-26,1992,11,16,"Corn Island","Atlantico Sur",Nicaragua
18557,Ryan,"O'Rourke",R,L,230,75,2015-07-07,2019-05-04,1988,4,30,Worcester,MA,USA
18558,Tyler,Saladino,R,R,200,72,2015-07-10,2019-07-30,1989,7,20,"San Diego",CA,USA
18559,Rob,Refsnyder,R,R,205,72,2015-07-11,2023-05-31,1991,3,26,Seoul,Seoul,"South Korea"
18560,Oscar,Hernandez,R,R,230,73,2015-07-12,2020-08-01,1993,7,9,"Punto Fijo",Falcon,Venezuela
18561,Aaron,Nola,R,R,200,74,2015-07-21,2023-05-31,1993,6,4,"Baton Rouge",LA,USA
18562,Abel,"De Los Santos",R,R,195,74,2015-07-21,2016-09-30,1992,11,21,"Puerto Plata","Puerto Plata",D.R.
18563,Brian,Johnson,L,L,250,75,2015-07-21,2019-09-26,1990,12,7,Lakeland,FL,USA
18564,Stephen,Piscotty,R,R,211,76,2015-07-21,2022-08-14,1991,1,14,Pleasanton,CA,USA
18565,Zack,Godley,R,R,250,75,2015-07-23,2021-06-20,1990,4,21,Bamberg,SC,USA
18566,Michael,Conforto,L,R,215,73,2015-07-24,2023-05-30,1993,3,1,Seattle,WA,USA
18567,Zach,Lee,R,R,195,75,2015-07-25,2017-04-18,1991,9,13,Plano,TX,USA
18568,Caleb,Cotham,R,R,215,75,2015-07-29,2016-05-28,1987,11,6,"Mount Juliet",TN,USA
18569,Keyvius,Sampson,R,R,225,74,2015-07-30,2016-09-27,1991,1,6,Gainesville,FL,USA
18570,Nick,Goody,R,R,200,71,2015-07-30,2020-09-23,1991,7,6,Orlando,FL,USA
18571,Jose,Valdez,R,R,210,71,2015-07-31,2018-05-18,1990,3,1,"Don Gregorio",Peravia,D.R.
18572,Ketel,Marte,B,R,210,73,2015-07-31,2023-06-01,1993,10,12,Nizao,Peravia,D.R.
18573,Matt,Marksberry,L,L,180,73,2015-07-31,2016-07-30,1990,8,25,Cincinnati,OH,USA
18574,Chris,Reed,L,L,235,75,2015-08-01,2015-08-03,1990,5,20,London,London,"United Kingdom"
18575,Kyle,Waldrop,L,L,215,74,2015-08-02,2016-08-16,1991,11,26,"Fort Myers",FL,USA
18576,Brian,Ellington,R,R,215,75,2015-08-03,2017-10-01,1990,8,4,Gainesville,FL,USA
18577,Kelby,Tomlinson,R,R,175,74,2015-08-03,2018-09-30,1990,6,16,Chickasha,OK,USA
18578,Richie,Shaffer,R,R,230,75,2015-08-03,2016-10-02,1991,3,15,Flemington,NJ,USA
18579,Henry,Owens,L,L,220,78,2015-08-04,2016-09-29,1992,7,21,Orange,CA,USA
18580,Jon,Gray,R,R,225,76,2015-08-04,2023-05-26,1991,11,5,Shawnee,OK,USA
18581,Trayce,Thompson,R,R,225,75,2015-08-04,2023-05-31,1991,3,15,"Los Angeles",CA,USA
18582,Luis,Severino,R,R,218,74,2015-08-05,2023-05-27,1994,2,20,"Sabana de la Mar","Hato Mayor",D.R.
18583,Ryan,Strausborger,R,R,185,72,2015-08-05,2015-10-04,1988,3,4,Elkhart,IN,USA
18584,Tyler,Duffey,R,R,220,75,2015-08-05,2022-08-04,1990,12,27,Houston,TX,USA
18585,Alex,Dickerson,L,L,226,74,2015-08-06,2022-04-27,1990,5,26,Poway,CA,USA
18586,Kyle,Barraclough,R,R,229,75,2015-08-07,2022-05-29,1990,5,23,"Santa Clara",CA,USA
18587,Keith,Hessler,L,L,244,76,2015-08-08,2016-09-30,1989,3,15,Washington,DC,USA
18588,Shawn,Armstrong,R,R,225,74,2015-08-08,2022-10-05,1990,9,11,"New Bern",NC,USA
18589,Jose,Peraza,R,R,210,72,2015-08-10,2021-10-03,1994,4,30,Barinas,Barinas,Venezuela
18590,Colin,Rea,R,R,218,77,2015-08-11,2023-05-28,1990,7,1,Cascade,IA,USA
18591,Greg,Bird,L,R,220,75,2015-08-13,2019-04-13,1992,11,9,Memphis,TN,USA
18592,John,Lamb,L,L,205,76,2015-08-14,2018-06-26,1990,7,10,"La Palma",CA,USA
18593,Kaleb,Cowart,B,R,225,75,2015-08-18,2019-09-29,1992,6,2,Adel,GA,USA
18594,Darnell,Sweeney,B,R,205,73,2015-08-20,2018-08-01,1991,2,1,Hollywood,FL,USA
18595,Dustin,Garneau,R,R,205,74,2015-08-20,2022-04-30,1987,8,13,Torrance,CA,USA
18596,Scott,McGough,R,R,190,71,2015-08-20,2023-05-30,1989,10,31,Monroeville,PA,USA
18597,Jerad,Eickhoff,R,R,246,76,2015-08-21,2022-06-22,1990,7,2,Evansville,IN,USA
18598,Travis,Jankowski,L,R,183,75,2015-08-21,2023-05-30,1991,6,15,Lancaster,PA,USA
18599,Trea,Turner,R,R,185,74,2015-08-21,2023-06-01,1993,6,30,"Boynton Beach",FL,USA
18600,Guido,Knudson,R,R,185,73,2015-08-22,2015-09-02,1989,8,5,"San Diego",CA,USA
18601,Ryan,LaMarre,R,L,215,73,2015-08-22,2021-07-29,1988,11,21,"Royal Oak",MI,USA
18602,Dariel,Alvarez,R,R,180,74,2015-08-28,2016-07-25,1988,11,7,Camaguey,,Cuba
18603,Jason,Gurka,L,L,170,72,2015-08-29,2017-09-04,1988,1,10,Houston,TX,USA
18604,John,Hicks,R,R,230,74,2015-08-29,2021-07-21,1989,8,31,Richmond,VA,USA
18605,Alec,Asher,R,R,240,76,2015-08-30,2018-07-12,1991,10,4,Lakeland,FL,USA
18606,Silvino,Bracho,R,R,190,70,2015-08-30,2023-05-23,1992,7,17,Maracaibo,Zulia,Venezuela
18607,Andrew,Faulkner,R,L,205,75,2015-08-31,2016-09-25,1992,9,12,Bamberg,SC,USA
18608,Brandon,Drury,R,R,230,74,2015-09-01,2023-06-01,1992,8,21,"Grants Pass",OR,USA
18609,Hector,Olivera,R,R,230,74,2015-09-01,2016-04-11,1985,4,5,"Santiago de Cuba",,Cuba
18610,Luke,Maile,R,R,225,75,2015-09-01,2023-05-31,1991,2,6,Edgewood,KY,USA
18611,Miguel,Almonte,R,R,210,73,2015-09-01,2018-09-29,1993,4,4,Santiago,Santiago,D.R.
18612,Ryan,Dull,R,R,185,69,2015-09-01,2019-09-27,1989,10,2,Winston-Salem,NC,USA
18613,Colton,Murray,R,R,195,72,2015-09-02,2016-10-02,1990,4,22,"Overland Park",KS,USA
18614,Frankie,Montas,R,R,255,74,2015-09-02,2022-09-16,1993,3,21,Sainagua,"San Cristobal",D.R.
18615,Rico,Noel,R,R,170,68,2015-09-02,2015-10-04,1989,1,11,Lawton,OK,USA
18616,Scott,Alexander,L,L,195,74,2015-09-02,2023-05-30,1989,7,10,"Santa Rosa",CA,USA
18617,Zach,Davies,R,R,180,72,2015-09-02,2023-06-01,1993,2,7,Puyallup,WA,USA
18618,Cody,Hall,R,R,235,76,2015-09-03,2016-06-04,1988,1,6,Savannah,GA,USA
18619,Corey,Seager,L,R,215,76,2015-09-03,2023-05-31,1994,4,27,Charlotte,NC,USA
18620,Luke,Jackson,R,R,210,74,2015-09-04,2023-05-31,1991,8,24,"Fort Lauderdale",FL,USA
18621,Tony,Zych,R,R,190,75,2015-09-04,2017-08-19,1990,8,7,Monee,IL,USA
18622,Ariel,Pena,R,R,245,75,2015-09-05,2016-04-04,1989,5,20,"Los Jovillos",Azua,D.R.
18623,Giovanni,Soto,L,L,210,74,2015-09-05,2015-09-27,1991,5,18,Carolina,,P.R.
18624,James,Pazos,R,L,252,74,2015-09-05,2020-08-30,1991,5,5,Gilbert,AZ,USA
18625,Ramon,Cabrera,B,R,195,68,2015-09-05,2016-10-02,1989,11,5,Caracas,"Distrito Federal",Venezuela
18626,Raudel,Lazo,L,L,180,69,2015-09-05,2015-10-03,1989,4,12,"Pinar del Rio",,Cuba
18627,Carson,Blair,R,R,210,74,2015-09-06,2015-09-24,1989,10,18,Carrollton,TX,USA
18628,Rocky,Gale,R,R,185,73,2015-09-06,2019-05-12,1988,2,22,Portland,OR,USA
18629,Carl,Edwards,R,R,165,75,2015-09-07,2023-05-31,1991,9,3,Newberry,SC,USA
18630,Ryan,Weber,R,R,175,73,2015-09-08,2023-05-30,1990,8,12,"St. Petersburg",FL,USA
18631,Socrates,Brito,L,L,205,74,2015-09-08,2019-05-08,1992,9,6,Azua,Azua,D.R.
18632,Nefi,Ogando,R,R,230,72,2015-09-09,2016-10-02,1989,6,3,"Santo Domingo","Distrito Nacional",D.R.
18633,Nevin,Ashley,R,R,245,73,2015-09-09,2015-10-02,1984,8,14,Vincennes,IN,USA
18634,Steven,Baron,R,R,205,72,2015-09-09,2019-09-28,1990,12,7,Miami,FL,USA
18635,Peter,"O'Brien",R,R,225,76,2015-09-11,2019-05-09,1990,7,15,Hialeah,FL,USA
18636,Elias,Diaz,R,R,223,73,2015-09-12,2023-06-01,1990,11,17,Maracaibo,Zulia,Venezuela
18637,Tom,Murphy,R,R,206,73,2015-09-12,2023-05-30,1991,4,3,"West Monroe",NY,USA
18638,Ronald,Torreyes,R,R,155,68,2015-09-13,2021-10-03,1992,9,2,Libertador,"Distrito Federal",Venezuela
18639,Cody,Decker,R,R,218,71,2015-09-14,2015-10-04,1987,1,17,"Santa Monica",CA,USA
18640,Jay,Jackson,R,R,195,73,2015-09-14,2023-05-15,1987,10,27,Greenville,SC,USA
18641,Jett,Bandy,R,R,235,76,2015-09-14,2018-05-23,1990,3,26,"West Hills",CA,USA
18642,Matt,Duffy,R,R,215,75,2015-09-16,2016-04-09,1989,2,6,Boston,MA,USA
18643,Trevor,Brown,R,R,193,74,2015-09-19,2016-09-27,1991,11,15,Newhall,CA,USA
18644,Pedro,Severino,R,R,235,71,2015-09-20,2022-08-02,1993,7,20,Bonao,"Monsenor Nouel",D.R.
18645,Dan,Winkler,R,R,205,75,2015-09-21,2021-08-16,1990,2,2,Effingham,IL,USA
18646,Keon,Broxton,R,R,200,75,2015-09-21,2019-09-28,1990,5,7,Lakeland,FL,USA
18647,Yadiel,Rivera,R,R,190,75,2015-09-22,2020-09-01,1992,5,2,Caguas,,P.R.
18648,Mac,Williamson,R,R,237,76,2015-09-23,2019-07-14,1990,7,15,Jacksonville,FL,USA
18649,Travis,Tartamella,R,R,205,72,2015-09-23,2015-10-02,1987,12,17,Fontana,CA,USA
18650,Yhonathan,Barrios,B,R,205,70,2015-09-24,2015-10-04,1991,12,1,Cartagena,Bolivar,Colombia
18651,Adrian,Houser,R,R,242,75,2015-09-26,2023-05-30,1993,2,2,Tahlequah,OK,USA
18652,Michael,Reed,R,R,215,72,2015-09-26,2019-04-01,1992,11,18,Maplewood,MN,USA
18653,Max,Kepler,L,L,225,76,2015-09-27,2023-06-01,1993,2,10,Berlin,Berlin,Germany
18654,Jorge,Lopez,R,R,200,75,2015-09-29,2023-05-31,1993,2,10,Caguas,,P.R.
18655,Gary,Sanchez,R,R,230,74,2015-10-03,2023-06-01,1992,12,2,"Santo Domingo","Distrito Nacional",D.R.
18656,Jeremy,Hazelbaker,L,R,190,75,2016-04-03,2017-10-01,1987,8,14,Muncie,IN,USA
18657,Seunghwan,Oh,R,R,205,70,2016-04-03,2019-05-30,1982,7,15,Jeongeup,"North Jeolla","South Korea"
18658,"Byung Ho",Park,R,R,220,73,2016-04-04,2016-06-28,1986,7,10,Seoul,Seoul,"South Korea"
18659,Colin,Walsh,B,R,200,73,2016-04-04,2016-05-25,1989,9,26,"San Diego",CA,USA
18660,Dae-ho,Lee,R,R,250,76,2016-04-04,2016-10-02,1982,6,21,Busan,Busan,"South Korea"
18661,Jabari,Blash,R,R,235,77,2016-04-04,2018-09-30,1989,7,4,"St. Thomas","St. Thomas",V.I.
18662,Jake,Barrett,R,R,240,76,2016-04-04,2019-05-08,1991,7,22,Upland,CA,USA
18663,Joey,Rickard,R,L,192,72,2016-04-04,2020-08-30,1991,5,21,"Las Vegas",NV,USA
18664,Luis,Perdomo,R,R,201,74,2016-04-04,2022-09-23,1993,5,9,"Santo Domingo","Distrito Nacional",D.R.
18665,Trevor,Story,R,R,213,74,2016-04-04,2022-09-11,1992,11,15,Irving,TX,USA
18666,Aledmys,Diaz,R,R,195,73,2016-04-05,2023-05-31,1990,8,1,"Santa Clara",,Cuba
18667,"Ji Man",Choi,L,R,260,73,2016-04-05,2023-04-13,1991,5,19,Incheon,Incheon,"South Korea"
18668,Johnny,Barbato,R,R,231,73,2016-04-05,2018-06-22,1992,7,11,Miami,FL,USA
18669,Tony,Barnette,R,R,190,73,2016-04-05,2019-06-26,1983,11,9,Anchorage,AK,USA
18670,Tony,Wolters,L,R,195,70,2016-04-05,2022-08-14,1992,6,9,Vista,CA,USA
18671,Tyler,Naquin,L,R,202,73,2016-04-05,2022-10-05,1991,4,24,Spring,TX,USA
18672,Tyler,White,R,R,238,71,2016-04-05,2019-08-11,1990,10,29,Mooresboro,NC,USA
18673,John,Gant,R,R,200,76,2016-04-06,2021-10-01,1992,8,6,Savannah,GA,USA
18674,Kenta,Maeda,R,R,185,73,2016-04-06,2023-04-26,1988,4,11,Senboku-gun,Osaka,Japan
18675,Matthew,Bowman,R,R,185,72,2016-04-06,2019-09-28,1991,5,31,"Chevy Chase",MD,USA
18676,Tyler,Goeddel,R,R,180,76,2016-04-06,2016-09-21,1992,10,20,"San Mateo",CA,USA
18677,Daniel,Stumpf,L,L,208,74,2016-04-07,2019-09-14,1991,1,4,Humble,TX,USA
18678,Robert,Stephenson,R,R,205,75,2016-04-07,2023-05-31,1993,2,24,Martinez,CA,USA
18679,Chris,Devenski,R,R,211,75,2016-04-08,2023-05-29,1990,11,13,Cerritos,CA,USA
18680,Joe,Biagini,R,R,230,76,2016-04-08,2021-10-03,1990,5,29,"Menlo Park",CA,USA
18681,Luis,Cessa,R,R,222,72,2016-04-08,2023-05-07,1992,4,25,Cordoba,Veracruz,Mexico
18682,Ross,Stripling,R,R,215,73,2016-04-08,2023-05-17,1989,11,23,Bluebell,PA,USA
18683,"Hyun Soo",Kim,L,R,210,74,2016-04-10,2017-09-30,1988,1,12,Seoul,Seoul,"South Korea"
18684,Matt,Buschmann,R,R,205,75,2016-04-10,2016-04-16,1984,2,13,"St. Louis",MO,USA
18685,Nomar,Mazara,L,L,225,76,2016-04-10,2022-08-19,1995,4,26,"Santo Domingo","Distrito Nacional",D.R.
18686,Tim,Melville,R,R,250,76,2016-04-10,2019-09-25,1989,10,9,Alexandria,VA,USA
18687,Brett,Nicholas,L,R,220,74,2016-04-11,2017-10-01,1988,7,18,Phoenix,AZ,USA
18688,Mallex,Smith,L,R,170,69,2016-04-11,2020-08-15,1993,5,6,Tallahassee,FL,USA
18689,Hunter,Cervenka,L,L,250,73,2016-04-12,2017-08-09,1990,1,3,Baytown,TX,USA
18690,Greg,Mahle,L,L,230,74,2016-04-13,2016-06-08,1993,4,17,"Los Alamitos",CA,USA
18691,Taylor,Rogers,L,L,190,75,2016-04-14,2023-05-30,1990,12,17,Denver,CO,USA
18692,Derek,Law,R,R,225,75,2016-04-15,2023-05-16,1990,9,14,Pittsburgh,PA,USA
18693,Marco,Hernandez,L,R,210,72,2016-04-17,2019-09-29,1992,9,6,Santiago,Santiago,D.R.
18694,Nick,Wittgren,R,R,216,74,2016-04-19,2023-05-30,1991,5,29,Torrance,CA,USA
18695,Steven,Okert,L,L,202,74,2016-04-19,2023-05-31,1991,7,9,Riverside,CA,USA
18696,Drew,Hayes,R,R,205,73,2016-04-21,2016-05-15,1987,9,3,McKenzie,TN,USA
18697,William,Cuevas,B,R,215,74,2016-04-21,2018-09-28,1990,10,14,Caracas,"Distrito Federal",Venezuela
18698,Chad,Girodo,L,L,190,73,2016-04-22,2016-06-19,1991,2,6,Decatur,AL,USA
18699,Blake,Snell,L,L,225,76,2016-04-23,2023-05-31,1992,12,4,Seattle,WA,USA
18700,Carlos,Estevez,R,R,277,78,2016-04-23,2023-05-29,1992,12,28,"Santo Domingo","Distrito Nacional",D.R.
